Election,Party,environment,constituency,Election Date,Year Before Election,yearly_avg_tavg,yearly_avg_tmin,yearly_avg_tmax,yearly_avg_prcp,yearly_avg_wspd,yearly_avg_pres,yearly_avg_tsun
2017 General Election, Conservative Party,1,bolton west,2017-06-08,2016-06-08,9.241666666666665,5.508333333333333,12.950000000000003,51.666666666666664,13.98,1013.025,6970.0
2017 General Election, Conservative Party,3,bolton west,2017-06-08,2016-06-08,9.241666666666665,5.508333333333333,12.950000000000003,51.666666666666664,13.98,1013.025,6970.0
2017 General Election, Labour Party,1,bolton west,2017-06-08,2016-06-08,9.241666666666665,5.508333333333333,12.950000000000003,51.666666666666664,13.98,1013.025,6970.0
2017 General Election, UK Independence Party,0,bolton west,2017-06-08,2016-06-08,9.241666666666665,5.508333333333333,12.950000000000003,51.666666666666664,13.98,1013.025,6970.0
2017 General Election, Labour Party,0,bolton west,2017-06-08,2016-06-08,9.241666666666665,5.508333333333333,12.950000000000003,51.666666666666664,13.98,1013.025,6970.0
2010 General Election, Liberal Democrats,0,calder valley,2010-05-06,2009-05-06,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2010 General Election, Liberal Democrats,8,calder valley,2010-05-06,2009-05-06,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2010 General Election, Conservative Party,3,calder valley,2010-05-06,2009-05-06,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2010 General Election, Green Party,11,calder valley,2010-05-06,2009-05-06,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2010 General Election, Conservative Party,0,calder valley,2010-05-06,2009-05-06,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2017 General Election, Conservative Party,0,calder valley,2017-06-08,2016-06-08,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2017 General Election, Labour Party,2,calder valley,2017-06-08,2016-06-08,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2017 General Election, Labour Party,1,calder valley,2017-06-08,2016-06-08,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2017 General Election, Green Party,29,calder valley,2017-06-08,2016-06-08,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2019 General Election, Labour Party,3,calder valley,2019-12-12,2018-12-12,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2019 General Election, Conservative Party,0,calder valley,2019-12-12,2018-12-12,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2019 General Election, Liberal Democrats,6,calder valley,2019-12-12,2018-12-12,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2019 General Election, Labour Party,6,calder valley,2019-12-12,2018-12-12,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2019 General Election, Labour Party,11,calder valley,2019-12-12,2018-12-12,9.241666666666664,5.0625,12.2125,,14.34285714285714,1011.8,
2010 General Election, Labour Party,0,boston and skegness,2010-05-06,2009-05-06,10.333333333333334,6.566666666666666,14.133333333333335,,16.57777777777778,1015.5166666666669,
2017 General Election, Labour Party,0,boston and skegness,2017-06-08,2016-06-08,10.333333333333334,6.566666666666666,14.133333333333335,,16.57777777777778,1015.5166666666669,
2017 General Election, UK Independence Party,0,boston and skegness,2017-06-08,2016-06-08,10.333333333333334,6.566666666666666,14.133333333333335,,16.57777777777778,1015.5166666666669,
2017 General Election, Liberal Democrats,0,boston and skegness,2017-06-08,2016-06-08,10.333333333333334,6.566666666666666,14.133333333333335,,16.57777777777778,1015.5166666666669,
2019 General Election, Labour Party,4,boston and skegness,2019-12-12,2018-12-12,10.333333333333334,6.566666666666666,14.133333333333335,,16.57777777777778,1015.5166666666669,
2019 General Election, Conservative Party,0,boston and skegness,2019-12-12,2018-12-12,10.333333333333334,6.566666666666666,14.133333333333335,,16.57777777777778,1015.5166666666669,
2015 General Election, Green Party,13,camborne and redruth,2015-05-07,2014-05-07,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2015 General Election, Labour Party,1,camborne and redruth,2015-05-07,2014-05-07,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2015 General Election, Liberal Democrats,0,camborne and redruth,2015-05-07,2014-05-07,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2015 General Election, Conservative Party,0,camborne and redruth,2015-05-07,2014-05-07,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2015 General Election, Labour Party,0,camborne and redruth,2015-05-07,2014-05-07,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2015 General Election, Green Party,33,camborne and redruth,2015-05-07,2014-05-07,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2017 General Election, Green Party,16,camborne and redruth,2017-06-08,2016-06-08,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2017 General Election, Liberal Democrats,0,camborne and redruth,2017-06-08,2016-06-08,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2017 General Election, Labour Party,5,camborne and redruth,2017-06-08,2016-06-08,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2017 General Election, Conservative Party,0,camborne and redruth,2017-06-08,2016-06-08,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2017 General Election, Conservative Party,5,camborne and redruth,2017-06-08,2016-06-08,11.466666666666667,8.908333333333335,14.033333333333335,73.93333333333334,20.15,1015.711111111111,9077.142857142857
2010 General Election, Liberal Democrats,11,bournemouth east,2010-05-06,2009-05-06,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2010 General Election, Liberal Democrats,0,bournemouth east,2010-05-06,2009-05-06,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2010 General Election, Labour Party,2,bournemouth east,2010-05-06,2009-05-06,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2010 General Election, Liberal Democrats,1,bournemouth east,2010-05-06,2009-05-06,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2010 General Election, Liberal Democrats,4,bournemouth east,2010-05-06,2009-05-06,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2010 General Election, Labour Party,0,bournemouth east,2010-05-06,2009-05-06,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2017 General Election, Green Party,11,bournemouth east,2017-06-08,2016-06-08,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2017 General Election, Labour Party,3,bournemouth east,2017-06-08,2016-06-08,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2017 General Election, Liberal Democrats,0,bournemouth east,2017-06-08,2016-06-08,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2017 General Election, UK Independence Party,3,bournemouth east,2017-06-08,2016-06-08,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2019 General Election, Labour Party,3,bournemouth east,2019-12-12,2018-12-12,10.166666666666668,5.925,14.316666666666665,54.666666666666664,13.977777777777778,1014.0750000000002,8440.0
2010 General Election, Labour Party,0,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2010 General Election, Liberal Democrats,1,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2010 General Election, Green Party,14,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2010 General Election, Green Party,44,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2010 General Election, Liberal Democrats,3,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2010 General Election, Liberal Democrats,5,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2010 General Election, Labour Party,4,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2010 General Election, Green Party,79,cambridge,2010-05-06,2009-05-06,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,0,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,8,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,6,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,3,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,0,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,2,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Conservative Party,3,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Green Party,44,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,1,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Conservative Party,0,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, UK Independence Party,0,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,4,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, UK Independence Party,1,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,3,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,1,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,5,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Green Party,68,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,7,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,5,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,10,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, UK Independence Party,10,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,4,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Conservative Party,7,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Green Party,21,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,20,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Green Party,19,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Green Party,20,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Labour Party,9,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,2,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Liberal Democrats,11,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Green Party,10,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Conservative Party,2,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2015 General Election, Green Party,3,cambridge,2015-05-07,2014-05-07,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2017 General Election, Liberal Democrats,3,cambridge,2017-06-08,2016-06-08,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2017 General Election, Liberal Democrats,1,cambridge,2017-06-08,2016-06-08,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2017 General Election, Liberal Democrats,0,cambridge,2017-06-08,2016-06-08,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
2017 General Election, Labour Party,2,cambridge,2017-06-08,2016-06-08,10.040000000000001,6.340000000000001,13.760000000000003,,14.425,1016.1333333333332,
